path,source_dataset,generator_family,label,img_id,width,height,split
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\659fcdb03bc8cc33.png,sidset,real,0,sidset_659fcdb03bc8cc33,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\198e52eb73253081.png,sidset,real,0,sidset_198e52eb73253081,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\23d44c2a4ba178a3.png,sidset,real,0,sidset_23d44c2a4ba178a3,683,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_023463.png,sidset,full_synthetic,1,sidset_full_synthetic_023463,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\f0d557ab79ec8dd0.png,sidset,real,0,sidset_f0d557ab79ec8dd0,1024,680,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\a7d137c64064c794.png,sidset,real,0,sidset_a7d137c64064c794,1024,683,test
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\bddc30edb2816122.png,sidset,real,0,sidset_bddc30edb2816122,683,1024,test
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_007392.png,sidset,full_synthetic,1,sidset_full_synthetic_007392,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\85435106f45cb925.png,sidset,real,0,sidset_85435106f45cb925,764,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\e714ff22243a2217.png,sidset,real,0,sidset_e714ff22243a2217,1024,768,test
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\04defc017426dc2c.png,sidset,real,0,sidset_04defc017426dc2c,1024,680,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\e20f8df5bc8ae19c.png,sidset,real,0,sidset_e20f8df5bc8ae19c,756,1024,test
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\24a911ec372a28e3.png,sidset,real,0,sidset_24a911ec372a28e3,1024,713,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\49aa7110139330cd.png,sidset,real,0,sidset_49aa7110139330cd,683,1024,val
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\1740e5836a4db67b.png,sidset,real,0,sidset_1740e5836a4db67b,1024,683,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\dd1ad7eb54fba1cc.png,sidset,real,0,sidset_dd1ad7eb54fba1cc,1024,683,val
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\7f4fd369e2aae72f.png,sidset,real,0,sidset_7f4fd369e2aae72f,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\72a30de9648f647c.png,sidset,real,0,sidset_72a30de9648f647c,682,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\1e8ab09f24baaa0a.png,sidset,real,0,sidset_1e8ab09f24baaa0a,1024,909,val
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\35f3a2c783b04980.png,sidset,real,0,sidset_35f3a2c783b04980,1024,576,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\98e35a696f847b98.png,sidset,real,0,sidset_98e35a696f847b98,1024,683,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\9c43798c9ad432fc.png,sidset,real,0,sidset_9c43798c9ad432fc,1024,686,val
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\e9d8b57546da5e80.png,sidset,real,0,sidset_e9d8b57546da5e80,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_060114.png,sidset,full_synthetic,1,sidset_full_synthetic_060114,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\b29aecdebdeccb41.png,sidset,real,0,sidset_b29aecdebdeccb41,678,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\a99c9c43a8ba5898.png,sidset,real,0,sidset_a99c9c43a8ba5898,682,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_067559.png,sidset,full_synthetic,1,sidset_full_synthetic_067559,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\af94cddd2dcdb8a8.png,sidset,real,0,sidset_af94cddd2dcdb8a8,1024,681,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_008572.png,sidset,full_synthetic,1,sidset_full_synthetic_008572,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_006100.png,sidset,full_synthetic,1,sidset_full_synthetic_006100,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\bb3c5a736fe330d6.png,sidset,real,0,sidset_bb3c5a736fe330d6,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\31f7ec5269c0f867.png,sidset,real,0,sidset_31f7ec5269c0f867,1024,768,test
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\1ddb514784a205c6.png,sidset,real,0,sidset_1ddb514784a205c6,1024,678,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\7e807e7e22cf55dc.png,sidset,real,0,sidset_7e807e7e22cf55dc,1024,680,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\0aaaefc7a7f8c375.png,sidset,real,0,sidset_0aaaefc7a7f8c375,839,1024,test
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\a4848a7742292b14.png,sidset,real,0,sidset_a4848a7742292b14,683,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_019438.png,sidset,full_synthetic,1,sidset_full_synthetic_019438,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\c62a7b20e061cddc.png,sidset,real,0,sidset_c62a7b20e061cddc,1024,683,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\cc6ff6dc5a7e1f94.png,sidset,real,0,sidset_cc6ff6dc5a7e1f94,1024,680,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\4c60afeda768f08a.png,sidset,real,0,sidset_4c60afeda768f08a,1024,683,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\0ee7f08c6875f750.png,sidset,real,0,sidset_0ee7f08c6875f750,977,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\7f5307754b2a7844.png,sidset,real,0,sidset_7f5307754b2a7844,1024,688,test
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\e7ff489f98aef1d0.png,sidset,real,0,sidset_e7ff489f98aef1d0,1024,683,test
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\6896bd23f1a4ad3c.png,sidset,real,0,sidset_6896bd23f1a4ad3c,1024,683,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\6bed4474649092b7.png,sidset,real,0,sidset_6bed4474649092b7,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\5d6a48898997e016.png,sidset,real,0,sidset_5d6a48898997e016,1024,683,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\c6161c0eeabc82df.png,sidset,real,0,sidset_c6161c0eeabc82df,1024,576,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\0031601df18d983a.png,sidset,real,0,sidset_0031601df18d983a,836,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\90bb81699829b088.png,sidset,real,0,sidset_90bb81699829b088,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\e269ef5e2038ddea.png,sidset,real,0,sidset_e269ef5e2038ddea,1024,683,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\d714eba8a9a87ed8.png,sidset,real,0,sidset_d714eba8a9a87ed8,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\e3370e4ea0348d08.png,sidset,real,0,sidset_e3370e4ea0348d08,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\bb6c4fd3ffff6a77.png,sidset,real,0,sidset_bb6c4fd3ffff6a77,1024,683,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\26873c85881952fb.png,sidset,real,0,sidset_26873c85881952fb,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\cb66927cd0f7827d.png,sidset,real,0,sidset_cb66927cd0f7827d,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\985750e24caea105.png,sidset,real,0,sidset_985750e24caea105,1024,680,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\7cad3232d518be09.png,sidset,real,0,sidset_7cad3232d518be09,768,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\040169312abc4296.png,sidset,real,0,sidset_040169312abc4296,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\4e73ac7e43868143.png,sidset,real,0,sidset_4e73ac7e43868143,1024,649,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\2e948d127f64341a.png,sidset,real,0,sidset_2e948d127f64341a,1024,836,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\699c1416d9e8ba78.png,sidset,real,0,sidset_699c1416d9e8ba78,1024,683,val
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\9e9a323b65b17220.png,sidset,real,0,sidset_9e9a323b65b17220,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\a73f5197a575959e.png,sidset,real,0,sidset_a73f5197a575959e,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\04fa1c667eefa755.png,sidset,real,0,sidset_04fa1c667eefa755,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\0a0df46ca3f886c9.png,sidset,real,0,sidset_0a0df46ca3f886c9,1024,683,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\7aedeae1e8de6b9e.png,sidset,real,0,sidset_7aedeae1e8de6b9e,1024,577,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\5650ad78a71c37b7.png,sidset,real,0,sidset_5650ad78a71c37b7,1024,681,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\1c3d9db319e61b11.png,sidset,real,0,sidset_1c3d9db319e61b11,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\ebc9ee2d7f7b0c94.png,sidset,real,0,sidset_ebc9ee2d7f7b0c94,1024,680,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\c7a85c40c824425a.png,sidset,real,0,sidset_c7a85c40c824425a,1024,674,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\2ca0f98bcd1ce5d0.png,sidset,real,0,sidset_2ca0f98bcd1ce5d0,778,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\fe86f9fc094d4642.png,sidset,real,0,sidset_fe86f9fc094d4642,1024,683,test
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\efe02e5f3eac07c5.png,sidset,real,0,sidset_efe02e5f3eac07c5,1024,683,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\aa9276a94d6fea96.png,sidset,real,0,sidset_aa9276a94d6fea96,762,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\30c95d0da1670800.png,sidset,real,0,sidset_30c95d0da1670800,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\d281603b17ca2498.png,sidset,real,0,sidset_d281603b17ca2498,1024,819,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_030085.png,sidset,full_synthetic,1,sidset_full_synthetic_030085,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\ee83d03e7bcacd49.png,sidset,real,0,sidset_ee83d03e7bcacd49,574,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_022786.png,sidset,full_synthetic,1,sidset_full_synthetic_022786,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\0e5aba95939d92ee.png,sidset,real,0,sidset_0e5aba95939d92ee,1024,732,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\c9022a4007c94c77.png,sidset,real,0,sidset_c9022a4007c94c77,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\5840187a0f2047b0.png,sidset,real,0,sidset_5840187a0f2047b0,1024,657,val
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\5ef91be22279b946.png,sidset,real,0,sidset_5ef91be22279b946,1024,683,test
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_065747.png,sidset,full_synthetic,1,sidset_full_synthetic_065747,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\4eed59a753831997.png,sidset,real,0,sidset_4eed59a753831997,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\e1469264f474b83a.png,sidset,real,0,sidset_e1469264f474b83a,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\b4055cada4b213d8.png,sidset,real,0,sidset_b4055cada4b213d8,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\d70c14f2ea47e704.png,sidset,real,0,sidset_d70c14f2ea47e704,1024,1024,val
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\d95d9b0f76ef1aae.png,sidset,real,0,sidset_d95d9b0f76ef1aae,1024,683,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\bb8c79b70442fb2f.png,sidset,real,0,sidset_bb8c79b70442fb2f,1024,682,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\e59880e7ce3cc4f3.png,sidset,real,0,sidset_e59880e7ce3cc4f3,1024,683,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\abde9e57f1649528.png,sidset,real,0,sidset_abde9e57f1649528,1024,715,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_020484.png,sidset,full_synthetic,1,sidset_full_synthetic_020484,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\312ce4eadd6b312f.png,sidset,real,0,sidset_312ce4eadd6b312f,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\eac4e8695ad44fc8.png,sidset,real,0,sidset_eac4e8695ad44fc8,1024,730,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\fb85eaf1995681bd.png,sidset,real,0,sidset_fb85eaf1995681bd,1024,754,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\2e8f151c897e0948.png,sidset,real,0,sidset_2e8f151c897e0948,1024,871,test
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\a1e518a12d7c7d59.png,sidset,real,0,sidset_a1e518a12d7c7d59,1024,681,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\7698c77b7d97c61b.png,sidset,real,0,sidset_7698c77b7d97c61b,1024,684,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\e4ee986597348bbf.png,sidset,real,0,sidset_e4ee986597348bbf,1024,681,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\09fad2601b93952d.png,sidset,real,0,sidset_09fad2601b93952d,1024,683,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\e7ae9d25d3dabbbf.png,sidset,real,0,sidset_e7ae9d25d3dabbbf,683,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\917a75febeaa9cf5.png,sidset,real,0,sidset_917a75febeaa9cf5,685,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\5aae147f11ce7eb8.png,sidset,real,0,sidset_5aae147f11ce7eb8,1024,683,test
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_042014.png,sidset,full_synthetic,1,sidset_full_synthetic_042014,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\383533c9fffaf768.png,sidset,real,0,sidset_383533c9fffaf768,1024,683,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\033a1c9ed88c4e3a.png,sidset,real,0,sidset_033a1c9ed88c4e3a,1024,577,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\67aca4f4298dc794.png,sidset,real,0,sidset_67aca4f4298dc794,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\24e624f9f10543a7.png,sidset,real,0,sidset_24e624f9f10543a7,1024,682,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\01425e80f34599f7.png,sidset,real,0,sidset_01425e80f34599f7,1024,584,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\7eb2621b63f520d7.png,sidset,real,0,sidset_7eb2621b63f520d7,1024,311,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\680abc1ef88fd541.png,sidset,real,0,sidset_680abc1ef88fd541,1024,683,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\79a744cc4f555186.png,sidset,real,0,sidset_79a744cc4f555186,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\34ab447306f7380a.png,sidset,real,0,sidset_34ab447306f7380a,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\bd208a42cbebfe60.png,sidset,real,0,sidset_bd208a42cbebfe60,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_062730.png,sidset,full_synthetic,1,sidset_full_synthetic_062730,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\29a2f23faf8052a7.png,sidset,real,0,sidset_29a2f23faf8052a7,1024,683,test
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\f0b0521e76354893.png,sidset,real,0,sidset_f0b0521e76354893,1024,685,val
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\ee3e421ae3a8270d.png,sidset,real,0,sidset_ee3e421ae3a8270d,1024,826,test
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\2961c6826e2f40d9.png,sidset,real,0,sidset_2961c6826e2f40d9,683,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\1bc8455e8f3a4fb7.png,sidset,real,0,sidset_1bc8455e8f3a4fb7,1024,681,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\662d11c9a8fda065.png,sidset,real,0,sidset_662d11c9a8fda065,1024,698,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\4f2373b8d0a55bbe.png,sidset,real,0,sidset_4f2373b8d0a55bbe,1024,769,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\2afd5e09a1acdeab.png,sidset,real,0,sidset_2afd5e09a1acdeab,1024,768,val
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\c2b119fed156af56.png,sidset,real,0,sidset_c2b119fed156af56,1024,681,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\3e23888005a7c428.png,sidset,real,0,sidset_3e23888005a7c428,1024,576,test
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\47fbc3a886238b13.png,sidset,real,0,sidset_47fbc3a886238b13,1024,683,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\3d299543109426f8.png,sidset,real,0,sidset_3d299543109426f8,768,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\6c5469d7dc49763a.png,sidset,real,0,sidset_6c5469d7dc49763a,1024,681,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\4347161719aafab6.png,sidset,real,0,sidset_4347161719aafab6,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\de12bc1d72fb76cd.png,sidset,real,0,sidset_de12bc1d72fb76cd,1024,768,val
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_052202.png,sidset,full_synthetic,1,sidset_full_synthetic_052202,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_013884.png,sidset,full_synthetic,1,sidset_full_synthetic_013884,1024,1024,test
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\06692210039995bb.png,sidset,real,0,sidset_06692210039995bb,1024,683,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\747eb1e61b0d7051.png,sidset,real,0,sidset_747eb1e61b0d7051,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_058314.png,sidset,full_synthetic,1,sidset_full_synthetic_058314,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\23e37d6513ac4c60.png,sidset,real,0,sidset_23e37d6513ac4c60,1024,768,test
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\c84f92c99f7b36be.png,sidset,real,0,sidset_c84f92c99f7b36be,768,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\7f2e94832cb54db1.png,sidset,real,0,sidset_7f2e94832cb54db1,1024,576,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\77117f3affa3af75.png,sidset,real,0,sidset_77117f3affa3af75,1024,683,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\9899cd8000cf4451.png,sidset,real,0,sidset_9899cd8000cf4451,683,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\3c798264457159c3.png,sidset,real,0,sidset_3c798264457159c3,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\83b75bd324088cb3.png,sidset,real,0,sidset_83b75bd324088cb3,963,768,test
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\1156c706228f0879.png,sidset,real,0,sidset_1156c706228f0879,663,1024,test
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_039940.png,sidset,full_synthetic,1,sidset_full_synthetic_039940,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\c4db0aa68dc2e1b8.png,sidset,real,0,sidset_c4db0aa68dc2e1b8,1024,678,val
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_063340.png,sidset,full_synthetic,1,sidset_full_synthetic_063340,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\fc2cb30e37645783.png,sidset,real,0,sidset_fc2cb30e37645783,1024,683,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\8a0367e356ae58c2.png,sidset,real,0,sidset_8a0367e356ae58c2,1024,576,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\7e8b8707353ee12b.png,sidset,real,0,sidset_7e8b8707353ee12b,1024,771,val
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\bd3c7c052538c8fb.png,sidset,real,0,sidset_bd3c7c052538c8fb,768,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\a815c7db0f3907a2.png,sidset,real,0,sidset_a815c7db0f3907a2,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\0f9ead0313ece14e.png,sidset,real,0,sidset_0f9ead0313ece14e,1024,773,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\8d6f3e797ecaf7d0.png,sidset,real,0,sidset_8d6f3e797ecaf7d0,849,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\6a2ca6466f80c6c2.png,sidset,real,0,sidset_6a2ca6466f80c6c2,1024,683,test
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\59e78921fe0be3d3.png,sidset,real,0,sidset_59e78921fe0be3d3,770,1024,test
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_033532.png,sidset,full_synthetic,1,sidset_full_synthetic_033532,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\024b2773199d02b6.png,sidset,real,0,sidset_024b2773199d02b6,1024,683,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_038834.png,sidset,full_synthetic,1,sidset_full_synthetic_038834,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\065a861c8d5f27bf.png,sidset,real,0,sidset_065a861c8d5f27bf,1024,686,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\4637927885840c77.png,sidset,real,0,sidset_4637927885840c77,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\fee2057181c58cd8.png,sidset,real,0,sidset_fee2057181c58cd8,1024,768,test
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\5c8005bdc65c0e22.png,sidset,real,0,sidset_5c8005bdc65c0e22,1024,681,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_042682.png,sidset,full_synthetic,1,sidset_full_synthetic_042682,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_061490.png,sidset,full_synthetic,1,sidset_full_synthetic_061490,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_068146.png,sidset,full_synthetic,1,sidset_full_synthetic_068146,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\6f7a2939cadaebce.png,sidset,real,0,sidset_6f7a2939cadaebce,854,1024,test
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\a4b6b00d680e46f7.png,sidset,real,0,sidset_a4b6b00d680e46f7,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\bb5cf06e0c97f373.png,sidset,real,0,sidset_bb5cf06e0c97f373,1024,721,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\3378b9b6b93d4da2.png,sidset,real,0,sidset_3378b9b6b93d4da2,1024,681,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_033323.png,sidset,full_synthetic,1,sidset_full_synthetic_033323,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\fake\full_synthetic_060373.png,sidset,full_synthetic,1,sidset_full_synthetic_060373,1024,1024,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\6629057b883771d5.png,sidset,real,0,sidset_6629057b883771d5,1024,680,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\75615863b25f3753.png,sidset,real,0,sidset_75615863b25f3753,1024,768,train
D:\Coding\playground\TechJam-2026-Team-STH\data\raw\sidset\real\c2318477854fb927.png,sidset,real,0,sidset_c2318477854fb927,683,1024,test
